gene,k562_chronos,pan_mean_chronos,selective_score
IREB2,4.753283616460879,4.30959112590854,0.4436924905523396
ALPK3,0.137503523749935,0.7596870294126166,-0.6221835056626815
TM6SF1,5.017031080527841,0.7080071096259871,4.309023970901854
CIB2,4.437627248318949,2.1258568373238607,2.3117704109950887
CALCOCO2,7.244791941599789,5.743048278135319,1.5017436634644694
RSAD1,4.224966365000275,4.3772556762663,-0.15228931126602507
NMT1,6.218974857123272,6.14453812941425,0.07443672770902232
MYCBPAP,0.0426443374084937,0.5248701428230682,-0.4822258054145745
SRSF1,7.016585460434448,7.471330778504808,-0.4547453180703602
VEZF1,4.268284666520996,4.890148147175052,-0.6218634806540555
CHAD,0.1763227726404629,0.41427046180535926,-0.23794768916489636
TACO1,4.446256229889564,4.508392496864798,-0.06213626697523367
TEX2,3.1731274334806563,3.714987663872553,-0.5418602303918969
DCAF7,5.922197848396367,5.44400853832409,0.4781893100722767
GH2,0.0565835283663675,0.013649172446716118,0.04293435591965138
CSH1,0.0,0.03433982042546556,-0.03433982042546556
LIMD2,2.1602748314085933,3.516378890258831,-1.3561040588502378
BRIP1,3.189033824390017,2.8729712751050176,0.31606254928499933
KAT7,4.605257262939004,4.383084615631363,0.22217264730764086
RTP4,0.0565835283663675,1.2029124360252181,-1.1463289076588505
ACTL6A,6.602439063741619,6.638876683359878,-0.0364376196182592
NDUFB5,7.39557697654977,6.595571371770654,0.8000056047791162
MRPL47,5.815063017192867,5.690003770745535,0.12505924644733213
TRA2B,7.072641779622777,7.222122601238552,-0.14948082161577503
SCN2A,0.5260688116675876,0.48279431584754295,0.04327449582004461
TBR1,0.01435529297707,0.09063166144963343,-0.07627636847256343
MARCHF7,6.174526265266431,5.620022346231015,0.5545039190354162
ERMN,0.2868811477881615,0.27250643606560115,0.01437471172256033
GALNT5,4.923149180472309,1.5161680168661573,3.4069811636061513
SCN7A,0.0426443374084937,0.09483920763825479,-0.05219487022976109
TANK,5.457462964648552,5.1261696556,0.3312933090485517
BLK,0.01435529297707,0.6697601368733558,-0.6554048438962858
GATA4,0.2630344058337938,0.9723982955563711,-0.7093638897225774
SKIL,3.572889668420581,3.725358306025444,-0.15246863760486296
EPRS1,7.89196592687275,6.316167021043524,1.5757989058292257
HLX,1.831877241191673,1.3977505640776526,0.4341266771140204
VPS45,4.955591791753994,4.695394521901877,0.26019726985211733
IL10,0.0,0.2147507259436918,-0.2147507259436918
KCTD3,4.772941337831336,4.54787597001167,0.22506536781966524
RPS6KC1,4.274261661257048,3.157870456569766,1.1163912046872824
CBWD2,4.866907978143166,4.996809124983592,-0.1299011468404263
IL36G,0.0,0.3488756444507588,-0.3488756444507588
IL1RN,0.0426443374084937,1.060292739913224,-1.0176484025047303
IL36A,0.0,0.03501159376394851,-0.03501159376394851
IL36RN,0.01435529297707,0.28942495089582404,-0.27506965791875404
IL36B,0.0,0.0891746339900072,-0.0891746339900072
IL1F10,0.0,0.03257606071614724,-0.03257606071614724
CFC1,0.0,0.06295555482483788,-0.06295555482483788
SMPD4,5.401220862160216,5.375555390472645,0.02566547168757083
WDR33,4.244887059123535,4.181965718055117,0.06292134106841818
CCDC115,6.072105800480419,4.444848449696764,1.6272573507836556
SAP130,3.942983598187102,3.7024912333622755,0.2404923648248265
BIN1,2.1858665453113337,3.956268654807646,-1.7704021094963123
IMP4,6.277984747299765,6.413859608800863,-0.1358748615010974
HS6ST1,2.9068905956085187,3.816794759732829,-0.9099041641243102
UGGT1,4.134220939760634,4.511269169199694,-0.37704822943906
GYPC,7.708670077233229,2.4330872637176086,5.275582813515621
STAM,4.023255352300303,3.893208136677647,0.13004721562265642
GAD2,0.01435529297707,0.10258945629783933,-0.08823416332076933
ABI1,4.60821785302146,4.662844394512447,-0.054626541490987
YME1L1,6.475733430966398,5.973575740351153,0.5021576906152445
DNAJC1,5.507794640198696,4.197892896256355,1.3099017439423415
NIPSNAP3A,5.228433920513366,4.225776488146987,1.0026574323663793
LRRC8A,3.71699089440494,4.42259287830908,-0.7056019839041405
CDK9,5.194953795933835,5.245336056184731,-0.05038226025089543
TXN,8.424712183648928,8.749353708291006,-0.3246415246420771
ODF2,5.931683057059805,5.033461042093316,0.898222014966489
ECPAS,5.837438714856374,5.008816524695677,0.8286221901606972
TOR1B,4.503984703897613,4.190205140088588,0.3137795638090255
C9orf78,6.610581958492531,6.2024249076159075,0.4081570508766239
SMC2,4.388189537156084,4.292468873359624,0.0957206637964596
KLF4,1.280956313831056,2.8409139298253203,-1.5599576159942643
TOR1A,5.449891473010944,5.177888533757525,0.27200293925341956
RALGPS1,1.097610796626422,2.0120928867891403,-0.9144820901627184
NIBAN2,4.916954278953217,5.574894991764733,-0.6579407128115164
OR1J1,0.0426443374084937,0.08416831787588205,-0.04152398046738835
OR13C9,0.0,0.0032507306553161354,-0.0032507306553161354
ST6GALNAC4,4.737686761409861,3.8990355937587315,0.838651167651129
TMOD1,4.479618608469416,1.5222242379027602,2.9573943705666554
DAB2IP,0.1243281350022017,3.151116466188409,-3.026788331186207
STXBP1,4.555202633878297,3.7888427470766954,0.7663598868016015
SLC2A8,2.769771739249448,3.287484604420425,-0.517712865170977
ANGPTL2,0.0565835283663675,1.338784722529972,-1.2822011941636045
CDK5RAP2,5.572889668420581,4.756124928004669,0.8167647404159117
ZFP37,0.3219280948873623,1.160011497462118,-0.8380834025747558
SLC31A2,1.292781749227846,2.624369325397671,-1.3315875761698253
SLC31A1,6.303415462685624,4.308008074583404,1.9954073881022198
TLR4,0.01435529297707,1.042657718324692,-1.0283024253476218
ZNF189,2.75702324650746,3.018588291437413,-0.26156504492995314
ALDOB,0.0,0.1322696972732432,-0.1322696972732432
STX17,4.078951341394822,3.3174581141798125,0.7614932272150092
PRPF4,4.444932048942182,4.825224296822445,-0.38029224788026283
FPGS,4.866413481123453,5.298361921077554,-0.4319484399541009
USP20,6.281512801799726,3.5338903005555817,2.7476225012441446
BAAT,0.1634987322828795,0.20762479839429673,-0.04412606611141723
KIF12,0.1110313123887439,0.8825499381770285,-0.7715186257882847
ATP6V1G1,7.320845667645722,7.059357312162389,0.2614883554833334
TEX10,4.707082991771706,4.246140152541954,0.46094283922975254
GARNL3,1.4854268271702415,1.9182610419620223,-0.43283421479178075
MRPL50,3.612352498752662,3.7865460653279577,-0.17419356657529583
DPM2,5.811471030529836,5.480118273055896,0.33135275747393944
WDR38,0.1110313123887439,0.060531119002396605,0.0505001933863473
TSTD2,4.125981653854716,3.3709841263329587,0.7549975275217569
GABBR2,0.7136958148433591,0.5293858600266816,0.18430995481667745
HEMGN,5.018367115543116,0.16698942905190312,4.851377686491213
PSMB7,7.77406223620792,7.914607262278159,-0.14054502607023966
NR5A1,0.0,0.089066380386388,-0.089066380386388
TRMO,2.7676547982373463,3.3448551704485356,-0.5772003722111894
RABEPK,4.904965718684027,4.641625506803478,0.263340211880549
GOLGA1,3.5459683691052923,3.0721310459077236,0.47383732319756877
XPA,4.23342794374847,3.6318915473490687,0.6015363963994016
NCBP1,4.7938958825488776,4.4149624464424155,0.378933436106462
ANP32B,9.249611256645002,7.779131077243356,1.4704801794016458
OR1L4,0.0,0.006697194998581989,-0.006697194998581989
PDCL,3.906890595608519,3.953114084076792,-0.046223488468272844
RPL35,11.338346412294236,11.141353182475767,0.19699322981846912
CTSV,0.8073549220576041,3.3935546763030846,-2.5861997542454804
LMX1B,0.0285691521967709,0.5921417896120523,-0.5635726374152814
ARPC5L,6.341807889243937,5.883005553369839,0.4588023358740987
ENPP2,0.0,1.267142980404103,-1.267142980404103
DSCC1,4.490570130446201,3.7212246513458287,0.7693454791003727
DERL1,5.847245307141812,5.863156457644054,-0.015911150502242677
MYC,6.75702324650746,6.0384675902817655,0.7185556562256945
CCN3,0.0,1.7838558137868041,-1.7838558137868041
IL33,0.0840642647884745,0.4438294419177992,-0.3597651771293247
DMAC1,3.560714954474479,4.120245213854945,-0.5595302593804661
RANBP6,3.517275693209581,3.721621001140875,-0.2043453079312938
POLR1E,5.814037647539975,4.6624043197979805,1.1516333277419948
PLAA,3.993674361750585,4.257402790800961,-0.26372842905037563
IL11RA,2.673556423990145,2.677912404433038,-0.004355980442892982
UBAP2,4.485426827170242,4.438618963150422,0.0468078640198204
APTX,5.583158003874408,5.175658627033103,0.4074993768413053
RNF38,2.4436066514756147,3.3330553360522424,-0.8894486845766276
TLN1,6.632559052117953,6.214426486176416,0.41813256594153714
CCL21,0.0840642647884745,0.02345509431538739,0.0606091704730871
SIT1,0.0,0.5016300035328655,-0.5016300035328655
IFNA21,0.0,0.012478641561549883,-0.012478641561549883
DMRT1,0.0,0.1295054187819602,-0.1295054187819602
DNAJB5,2.070389327891398,2.4857751126915972,-0.41538578480019916
SPAG8,0.6959938131099002,0.676562799359827,0.019431013750073167
DCTN3,6.031880365587182,6.285695850473682,-0.2538154848865002
CD72,1.1375035237499351,0.9184609828228173,0.21904254092711783
TMEM8B,2.715893370547605,2.1972910381465063,0.5186023324010987
GRHPR,7.1838834590322325,6.4060275067518955,0.777855952280337
ALDH1B1,4.026800059343715,4.233430820612595,-0.20663076126887958
HINT2,5.904724928390404,5.429382139807921,0.47534278858248324
ARHGEF39,3.341985747228616,3.1382437993277663,0.20374194790084976
IGFBPL1,0.2387868595871164,0.898549216682028,-0.6597623570949116
DENND4C,3.5570424152637194,3.4949734297751127,0.06206898548860673
RPS6,10.569665767546295,10.542762611043601,0.02690315650269426
CNPY3,4.890446692679906,5.405952729314311,-0.5155060366344051
FOXP4,4.223422549934937,3.5886152191180094,0.6348073308169275
PPIL1,6.062855655205991,5.275047625987989,0.7878080292180014
KLC4,4.9121708029499525,3.7630495690715957,1.1491212338783567
KIF13A,4.707635219545296,3.586318291753741,1.1213169277915553
ZSCAN9,4.994579724215747,3.471341105348046,1.5232386188677007
PIM1,9.194190497776036,4.116157849851084,5.078032647924952
GMPR,6.116655861582622,1.956910801239027,4.159745060343595
CMTR1,5.55581615506164,4.653890593955031,0.9019255611066095
TFAP2A,0.5945485495503542,3.133479209449444,-2.5389306598990897
SLC22A7,0.0,0.03191290209119892,-0.03191290209119892
YIPF3,6.568488196784421,6.283068302781473,0.2854198940029482
TMEM14B,7.204179851857087,6.748686739906598,0.4554931119504886
TMEM63B,4.720278465233327,4.280606677386916,0.4396717878464109
FRS3,2.4195388915137843,1.95374449612339,0.46579439539039424
TJAP1,4.645009884391095,4.336863596186858,0.3081462882042372
CAPN11,0.2387868595871164,0.11924363984805281,0.1195432197390636
TINAG,0.0,0.35373626224242855,-0.35373626224242855
HCRTR2,0.0,0.06073580132627587,-0.06073580132627587
KIAA0319,0.0285691521967709,0.5668535854744349,-0.538284433277664
IRF4,0.0426443374084937,0.887381659647164,-0.8447373222386703
SLC22A23,3.3950627995175777,2.203484872752831,1.1915779267647468
TUBB2A,5.875780063068488,4.858659494942619,1.0171205681258693
LRRC1,0.070389327891398,3.0013246916806158,-2.9309353637892177
GCM1,0.0285691521967709,0.08301104110765666,-0.054441888910885756
FOXF2,0.0,1.2142970473757313,-1.2142970473757313
BPHL,3.532316959332765,3.63529324667839,-0.10297628734562503
RIPK1,3.959770155211468,3.5189436949889004,0.44082646022256755
TUBB2B,4.282439805006387,3.0476863565012966,1.2347534485050904
UQCC2,6.913846824263042,6.621595797796551,0.2922510264664915
HMGA1,9.463197379833495,7.751067272442804,1.7121301073906912
TCF19,5.00539998774259,4.282949550468971,0.7224504372736185
FLOT1,7.417768144287852,6.6980226200802715,0.7197455242075801
IER3,6.279471295644468,5.527342207570011,0.7521290880744571
MDC1,6.107060110203349,4.76152331560429,1.3455367945990595
PGBD1,2.996388746447621,1.98170755461091,1.0146811918367111
ATAT1,1.9411063109464315,3.153962626291043,-1.2128563153446115
TPMT,5.380244590478185,3.79377828276684,1.586466307711345
CLPS,0.0,0.025463619610438127,-0.025463619610438127
RNF144B,0.1890338243900171,1.8162519435369295,-1.6272181191469124
NRM,4.935931139752267,4.673479677504856,0.26245146224741056
MTCH1,7.051589620762657,6.799189700390073,0.25239992037258396
VARS2,5.659639187015652,4.386431921225518,1.273207265790134
TAF8,4.547819956577703,3.6323409632053134,0.9154789933723895
FAM8A1,4.326249700837456,3.147065233248183,1.1791844675892733
C6orf52,3.023255352300303,1.1303176051941288,1.8929377471061741
FGFBP1,0.0426443374084937,1.971896725563797,-1.9292523881553032
FGFBP2,0.0,0.3959375047054324,-0.3959375047054324
CPEB2,1.875780063068488,2.1550127443991167,-0.27923268133062873
FHDC1,0.1890338243900171,1.2910030512022574,-1.1019692268122403
TLR2,0.070389327891398,0.8537329891501834,-0.7833436612587854
MGARP,0.2265085298086797,0.7102233058319771,-0.48371477602329743
TTC29,0.0,0.1188408859671584,-0.1188408859671584
MYO7A,0.3785116232537298,0.6695837958000166,-0.2910721725462868
FCHSD2,3.032100843167024,3.519808531567381,-0.48770768840035705
ARRB1,4.575917361118149,2.8899754682466514,1.6859418928714978
SLCO2B1,3.065227622775619,0.6950400067010772,2.370187616074542
THAP12,5.290940402403678,5.043191009480375,0.24774939292330345
ANKRD42,2.84799690655495,2.569805381258462,0.27819152529648816
IL18BP,3.1747259877061333,2.2345733626426676,0.9401526250634658
NUMA1,6.180903709179382,6.376273947285471,-0.1953702381060891
CCDC90B,5.600804954989473,5.385062937227285,0.2157420177621887
SYTL2,0.3219280948873623,2.983172573306279,-2.661244478418917
RAB30,0.9781956296816516,2.447104466961092,-1.4689088372794403
CREBZF,5.763411574470007,4.927564656104254,0.8358469183657533
LRRC32,0.1763227726404629,0.6697923704705592,-0.49346959783009625
PRCP,4.8109571587378,5.2048644083431865,-0.3939072496053866
NARS2,4.678071905112637,4.1585237051297055,0.5195481999829319
RNF121,4.624100894628114,4.836010643243949,-0.21190974861583456
MRPL15,6.301587646603187,6.339540798564957,-0.03795315196177018
PI15,0.1763227726404629,0.6167028985269369,-0.440380125886474
TTPA,0.0,0.3551018353629933,-0.3551018353629933
GGH,5.85598969730848,5.757069041935359,0.09892065537312167
SLCO5A1,0.01435529297707,0.5352397695749811,-0.520884476597911
SULF1,0.01435529297707,1.4043249148004942,-1.389969621823424
TGS1,4.328405658958567,3.814278207502332,0.5141274514562348
SDCBP,6.6604951318885135,6.499490291760098,0.16100484012841587
NEK1,3.823749360308273,2.486360926390526,1.3373884339177469
DDX60,0.0976107966264223,2.2392389208237167,-2.1416281241972945
NXPE4,0.0,0.023078028686533622,-0.023078028686533622
SORL1,0.137503523749935,2.473382104117112,-2.3358785803671767
TMPRSS4,4.18824265626441,1.656467985188532,2.531774671075878
BUD13,4.310340120612151,3.9805590455483233,0.32978107506382814
TRPC6,0.0,0.18357434607603626,-0.18357434607603626
MMP7,0.0285691521967709,1.5277613527741452,-1.4991922005773743
MMP20,0.0,0.05488623267515798,-0.05488623267515798
MMP27,0.0,0.0036380476566587306,-0.0036380476566587306
CFAP300,0.0426443374084937,1.3381004755873334,-1.2954561381788396
DCUN1D5,6.624393382219767,5.737516194889115,0.8868771873306525
YAP1,0.0976107966264223,4.49284299947641,-4.3952322028499875
TRIM29,0.1505596765753814,2.121713856465387,-1.9711541798900054
SLC37A4,5.490570130446201,4.357400012635264,1.1331701178109377
BTG4,0.0565835283663675,0.16646287564148876,-0.10987934727512126
POU2F3,0.2016338611696504,0.46065591309073606,-0.2590220519210856
RDX,5.656496370553495,5.446909763825591,0.2095866067279042
PPP2R1B,4.1001366712854495,3.9675306332492113,0.13260603803623816
FDX1,3.305970520984386,3.187002903126764,0.118967617857622
C11orf1,4.690975738343275,4.750565533023049,-0.059589794679773433
FXYD6,0.8399595874895318,1.5049223967962886,-0.6649628093067568
ARHGAP20,0.0426443374084937,0.42515748982804824,-0.3825131524195545
FXYD2,0.01435529297707,0.8655753983515042,-0.8512201053744342
MMP13,0.0,0.5850521874117857,-0.5850521874117857
TMPRSS13,0.879705766282288,0.9270882885918525,-0.04738252230956452
CASP1,0.0,2.568238052566782,-2.568238052566782
CASP5,0.0,0.12410343852150199,-0.12410343852150199
ALKBH8,2.8318772411916733,2.738801952000153,0.0930752891915203
MAP2K5,4.834913429701039,3.391287415366071,1.4436260143349684
UNC13C,0.0,0.2591261690348734,-0.2591261690348734
SQOR,1.6599245584023783,3.772879508423845,-2.1129549500214666
CTDSPL2,4.397118409042582,4.128287295567525,0.2688311134750565
SLTM,6.34002810238993,6.101023280560462,0.23900482182946803
THBS1,0.137503523749935,4.5991568573532575,-4.461653333603323
MAPKBP1,2.582556003014061,2.902589711239355,-0.320033708225294
NUSAP1,7.3066085791395485,6.726009530465483,0.5805990486740651
NDUFAF1,5.062639828286463,4.168010819569018,0.8946290087174456
KIF23,4.820689560559215,5.38392777797803,-0.5632382174188155
ITGA11,0.0285691521967709,1.0487012269883416,-1.0201320747915708
KNL1,4.33699741660501,3.54051398580061,0.7964834308044004
HAUS2,5.474111513942408,4.494995623979837,0.9791158899625714
RTF1,4.247927513443585,4.475760976301474,-0.2278334628578884
PARP6,5.160678213220501,4.792130058107183,0.3685481551133174
RPLP1,11.480184323698705,10.967922994531541,0.5122613291671634
PAQR5,0.0840642647884745,1.4218043273471832,-1.3377400625587088
LRRC49,0.1763227726404629,2.0126632629882253,-1.8363404903477625
TUBGCP4,4.151371776253954,3.7042383398585903,0.4471334363953634
RMDN3,5.267535798068735,4.767908450216594,0.49962734785214113
ITPKA,5.447579196548882,1.8026947490364045,3.644884447512478
UACA,0.3103401206121505,3.7085833400621966,-3.398243219450046
SMAD6,2.560714954474479,2.3650254529812162,0.1956895014932627
PLCB2,3.456806149230474,1.5399553007321707,1.9168508484983033
TMEM62,3.469885976274464,3.3654820488371056,0.10440392743735849
PAK6,0.2387868595871164,1.5115818250490907,-1.2727949654619743
ADAM10,5.949534933017012,6.206571658658013,-0.2570367256410009
DUOX1,0.6870606883398922,0.9209214199883544,-0.23386073164846222
SLC28A2,0.0565835283663675,0.07410937165168482,-0.017525843285317325
STRA6,0.2986583155645151,1.8711139035992903,-1.5724555880347753
CYP19A1,0.5260688116675876,0.3698163927987284,0.15625241886885916
ZNF280D,4.181897643108388,3.3299416536481314,0.8519559894602566
SEMA6D,0.01435529297707,0.8224629649253218,-0.8081076719482518
BCL2L10,0.0,0.3040104297259743,-0.3040104297259743
RSL24D1,8.210427830401485,6.397436136282124,1.8129916941193613
SPTBN5,0.0426443374084937,0.5341749793056607,-0.491530641897167
GCOM1,0.0,0.720322880135054,-0.720322880135054
GCHFR,5.490570130446201,3.3730587742395355,2.117511356206666
BCAR3,0.9486008474933558,3.9157110987970842,-2.9671102513037284
TTLL7,2.3476656563009706,1.9048741520350867,0.4427915042658839
FNBP1L,2.2141248053528475,3.7423142240069893,-1.5281894186541418
KYAT3,4.248686626873828,4.093994570215928,0.15469205665789953
GTF2B,5.262282806420656,5.107988352441658,0.15429445397899855
BRDT,0.01435529297707,0.1306144617755,-0.11625916879843001
RABGGTB,6.805679392720073,6.654853535380852,0.15082585733922116
IFI44L,0.0,1.5504800826109812,-1.5504800826109812
GIPC2,0.0285691521967709,0.4006866170208144,-0.37211746482404345
ARHGAP29,0.1243281350022017,3.3601426183351912,-3.2358144833329896
IFI44,0.0426443374084937,3.240258807610361,-3.1976144702018674
SLC44A5,2.372952097911829,1.147972860064148,1.2249792378476811
CLCA2,0.01435529297707,0.522756672125177,-0.508401379148107
DNASE2B,0.0,0.08034704219975602,-0.08034704219975602
DBT,2.889473542531109,2.6022639283539566,0.2872096141771525
RTCA,5.965091624790789,4.84718492027959,1.1179067045111992
IFT172,4.403949364232865,3.5825705268672956,0.8213788373655695
SELENOI,3.645009884391095,3.7411540417067464,-0.0961441573156514
CGREF1,0.632268215499513,2.3087005537437237,-1.6764323382442108
HADHB,6.380244590478185,5.947759618921052,0.43248497155713306
KHK,3.286881147788161,2.170108204858492,1.116772942929669
ADCY3,4.291308859828971,4.769199161214003,-0.47789030138503197
PPM1B,4.542258049766918,4.632875971881059,-0.09061792211414055
PNPT1,4.712045448553693,4.975942011384222,-0.26389656283052965
DYNC2LI1,5.0386995513055854,3.907668695250117,1.1310308560554683
LHCGR,0.0,0.030516404447911025,-0.030516404447911025
THUMPD2,3.736604875314249,3.4443918592098566,0.2922130161043923
CYP1B1,0.1763227726404629,2.469746980421784,-2.293424207781321
SULT6B1,0.0,0.01067509231537333,-0.01067509231537333
RAB1A,6.993108221555395,6.983211450609321,0.009896770946073552
ACTR2,7.61654884377899,7.17345012043921,0.44309872333978007
PREB,5.713695814843359,5.347549364901408,0.3661464499419518
SLC5A6,4.76659516172927,5.1251423524619515,-0.3585471907326818
ABCG5,0.0,0.04298547564885647,-0.04298547564885647
PREPL,5.714245517666122,4.417479763336281,1.2967657543298419
SLC3A1,0.1110313123887439,0.4062976741637182,-0.2952663617749743
EMILIN1,1.2016338611696504,1.3947704442491247,-0.19313658307947423
FBXO11,4.825785627464791,4.655342029727786,0.17044359773700535
SIX3,0.01435529297707,0.4953305053660385,-0.4809752123889685
ATRAID,6.404630684217612,6.884475987060523,-0.4798453028429108
CENPO,4.718635616271338,4.2875718222204675,0.43106379405087036
LRPPRC,6.268097485847248,5.679940438323053,0.5881570475241951
TRIM54,0.1634987322828795,0.35688204496044834,-0.19338331267756884
DTNB,0.722466024471091,3.1448760544431034,-2.4224100299720126
ACTR1A,4.985955754607509,5.6362965094283375,-0.6503407548208289
CYP2C9,0.0,0.1441781537769255,-0.1441781537769255
MFSD13A,4.155425431747197,2.40988085774117,1.7455445740060274
CYP2C8,0.0,0.17906790117623356,-0.17906790117623356
MYOF,0.3103401206121505,5.034894906857069,-4.724554786244918
LOXL4,0.5260688116675876,1.541996211083818,-1.0159273994162303
STAMBPL1,0.0426443374084937,2.6203040078062796,-2.577659670397786
CH25H,0.070389327891398,0.27717119592015765,-0.20678186802875964
LBX1,0.0,0.11825368896881021,-0.11825368896881021
ATAD1,4.651338766105931,4.678774197199902,-0.02743543109397173
BTBD16,0.01435529297707,0.386863106328793,-0.372507813351723
KIF11,4.617651119427331,4.541602887424594,0.07604823200273625
CUZD1,0.8318772411916731,0.8402925272080951,-0.008415286016422052
TACC2,0.3895668117627256,3.5759621157522585,-3.1863953039895327
DUSP5,2.060047383669939,3.2236264200028613,-1.1635790363329224
CALHM2,1.2868811477881614,2.6845507048952797,-1.3976695571071183
ARL3,2.558267634055736,3.2201866893093,-0.6619190552535636
CEP55,4.142413437873741,4.9612441563681084,-0.8188307184943673
KIF20B,3.6758159311722696,3.5633793102996214,0.11243662087264816
ENTPD1,1.516015147003665,1.4553628398149832,0.06065230718868175
EXOC6,5.291308859828971,3.3523296276758896,1.938979232153081
PLCE1,0.2265085298086797,1.511806944391481,-1.2852984145828013
RBP4,0.0,0.7809032003038383,-0.7809032003038383
DBR1,3.203201156316611,3.8502023013066093,-0.6470011449899982
DNAJC13,2.918386234446348,4.159587516422007,-1.2412012819756586
GPR87,0.01435529297707,1.4197551261327788,-1.4053998331557087
ANXA7,6.739578112048051,6.061940519441951,0.6776375926061
FAM149B1,4.532940288372874,3.6191355589467804,0.9138047294260936
ASCC1,6.244696817804489,4.731211116179669,1.5134857016248207
PLA2G12B,0.0565835283663675,0.10534815735338511,-0.04876462898701761
ZNF365,0.0426443374084937,0.8832700436396317,-0.840625706231138
OIT3,0.0426443374084937,0.06485716826195366,-0.02221283085345996
ADAMTS14,5.479618608469416,0.7796178425050606,4.700000765964355
RPS24,11.947965615834706,11.546876000484477,0.40108961535022836
TET1,3.2854022188622483,0.7493652566680568,2.5360369621941916
DNA2,4.817111572795697,3.2725867229727323,1.5445248498229645
MYPN,0.0,0.6455017790526837,-0.6455017790526837
AOX1,0.070389327891398,1.4577802443540935,-1.3873909164626954
ATIC,7.876946621522383,7.0387956196624675,0.8381510018599156
SMARCAL1,4.003602236680195,3.624516094306885,0.3790861423733105
BARD1,2.7092906357233577,2.875712885082853,-0.16642224935949512
STAT4,0.070389327891398,0.7627426778024232,-0.6923533499110253
MSTN,0.0285691521967709,0.20932016271637935,-0.18075101051960846
CARF,2.2479275134435857,1.785602235132898,0.4623252783106877
ASNSD1,4.509695841933388,4.956862560906713,-0.4471667189733255
METTL5,7.516881890821197,6.2409379782278425,1.2759439125933545
SSB,8.003433582608006,7.121143982619741,0.8822895999882645
NAB1,3.653060017104565,4.22613595138953,-0.5730759342849652
CDK15,0.0,0.7541256649837144,-0.7541256649837144
PPIG,5.702103406629387,5.4051229674250925,0.29698043920429473
FASTKD1,6.034523875334392,4.399997453994581,1.6345264213398103
MDH1B,0.1634987322828795,0.8915674692348051,-0.7280687369519256
HECW2,4.020591094773247,0.988076725019718,3.0325143697535286
IDH1,8.417936880550135,6.038753338694854,2.379183541855281
OLA1,7.816663699750158,6.733427945630859,1.0832357541192996
CIR1,5.183486514459391,4.467283163548758,0.7162033509106331
ITPRID2,5.0386995513055854,5.34549391337588,-0.30679436207029465
CHRNA1,0.0426443374084937,0.3739544751922449,-0.3313101377837512
FAM117B,1.5260688116675876,1.9640956105421599,-0.4380267988745723
WDR12,5.897724470216444,5.575004876421536,0.32271959379490767
ABI2,4.303780748177103,4.69691059057892,-0.3931298424018168
ITGAV,3.997292407636508,4.6151587386437285,-0.6178663310072205
SLC40A1,4.03738222200308,1.711633258236296,2.3257489637667836
SLC35A5,2.974529312483882,4.0811082352449555,-1.1065789227610736
SLC49A4,0.9781956296816516,2.8873566393965655,-1.9091610097149139
SENP7,3.9231491804723087,2.641632978540214,1.2815162019320945
GUCA1C,0.0,0.056738598739904236,-0.056738598739904236
CCDC54,0.0,0.05230750314607998,-0.05230750314607998
COX17,6.30542338930187,6.315579498519521,-0.010156109217651199
PARP9,2.403267722339301,3.4645548326720155,-1.0612871103327146
MNS1,2.903038270112912,2.2033307396654407,0.6997075304474714
USP8,5.27015513876653,4.7862540926267885,0.4839010461397413
SECISBP2L,3.058316495590823,3.2870301037249265,-0.22871360813410346
TMOD3,4.205548911173033,4.057826571446282,0.14772233972675153
SPPL2A,4.868884273028773,4.870368839449114,-0.0014845664203404496
GLCE,4.265286857565172,3.4149745170607675,0.8503123405044049
SHF,1.4329594072761065,1.6646054491595852,-0.2316460418834787
APH1B,3.192194165283345,2.5166984416597242,0.6754957236236208
INTS14,5.208283138412519,4.945221778725123,0.26306135968739675
CILP,0.0565835283663675,0.14254865831065633,-0.08596512994428883
PARP16,4.0925457415435655,2.8103241392278426,1.282221602315723
PPCDC,4.784503982929566,4.120638307669676,0.6638656752598902
HCN4,0.0,0.20023667448492338,-0.20023667448492338
SEMA7A,3.733354340613827,2.7816886452733347,0.9516656953404925
UBL7,5.312882955284356,5.399463863141276,-0.08658090785691996
ARHGAP24,3.114367024952,1.745013487849949,1.369353537102051
FAM13A,3.760220946466509,2.5668064809729056,1.1934144654936034
HERC3,3.0669502439246266,2.6335948831571736,0.43335536076745296
HERC6,0.7398481026993274,2.1298295332637576,-1.38998143056443
HERC5,0.070389327891398,1.8811769071156648,-1.8107875792242667
PCDH10,0.6040713236688608,0.8063107773783317,-0.20223945370947083
NDST4,0.01435529297707,0.18275675990174942,-0.16840146692467942
ZGRF1,4.140778655782796,2.983314342491115,1.157464313291681
AP1AR,3.815575428862573,3.984309273540836,-0.1687338446782629
COPS4,5.517905553529951,5.07128903204148,0.44661652148847075
HNRNPD,8.281837320681097,8.091059392299739,0.1907779283813582
PRKG2,0.8073549220576041,0.6771858695587424,0.13016905249886168
RASGEF1B,0.137503523749935,0.9666558481337206,-0.8291523243837856
SEC31A,7.126807703142035,6.291141054832642,0.8356666483093926
FGF5,0.8875252707415875,1.039866040635095,-0.15234076989350753
GPAT3,4.809928865721431,2.635401660178086,2.174527205543345
IL21,0.0,0.01126940479321427,-0.01126940479321427
FGF2,3.2720231890610485,2.0514187369348824,1.220604452126166
BBS7,4.198494153639083,3.6440975030896254,0.5543966505494575
